participantId,experimentId,segment_index,tab,start_ms,end_ms,duration_ms
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,1,chat,1766431830622.0,1766431831945.0,1323.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,2,reading,1766431831945.0,1766431884603.0,52658.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,3,chat,1766431884603.0,1766431886084.0,1481.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,4,infographics,1766431886084.0,1766431907245.0,21161.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,5,reading,1766431907245.0,1766431923645.0,16400.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,6,infographics,1766431923645.0,1766433089644.0,1165999.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,7,reading,1766433089644.0,1766433093411.0,3767.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,8,infographics,1766433093411.0,1766433097259.0,3848.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,9,reading,1766433097259.0,1766433326707.0,229448.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,10,infographics,1766433326707.0,1766433326749.0,42.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,11,reading,1766433326749.0,1766433386962.0,60213.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,12,infographics,1766433386962.0,1766433388506.0,1544.0
5e7ca836a60b642ec70880b1,O1vwITchcMOre9N357JN,13,chat,1766433388506.0,1766434294609.0,906103.0
5e7dd5b90923ad0009f80bbc,e8GmJ0XvFC9gwL9pJiQ0,0,reading,1766403611457.0,1766404919204.0,1307747.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,0,reading,1766385891634.0,1766385892927.0,1293.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,1,chat,1766385892927.0,1766385897944.0,5017.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,2,reading,1766385897944.0,1766385909344.0,11400.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,3,chat,1766385909344.0,1766385928328.0,18984.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,4,reading,1766385928328.0,1766385940578.0,12250.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,5,chat,1766385940578.0,1766385963428.0,22850.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,6,reading,1766385963428.0,1766386025914.0,62486.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,7,chat,1766386025914.0,1766386038731.0,12817.0
5e8307bae3b23d01d2259e4c,QgJYPhvOEOMISCOj5dIJ,8,reading,1766386038731.0,1766387548839.0,1510108.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,0,reading,1766398579224.0,1766398696189.0,116965.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,1,chat,1766398696189.0,1766398696687.0,498.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,2,reading,1766398696687.0,1766399056931.0,360244.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,3,chat,1766399056931.0,1766399057264.0,333.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,4,reading,1766399057264.0,1766399244860.0,187596.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,5,chat,1766399244860.0,1766399245127.0,267.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,6,reading,1766399245127.0,1766399245416.0,289.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,7,chat,1766399245416.0,1766399279129.0,33713.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,8,reading,1766399279129.0,1766399864354.0,585225.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,9,chat,1766399864354.0,1766399866183.0,1829.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,10,reading,1766399866183.0,1766399871617.0,5434.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,11,chat,1766399871617.0,1766399871884.0,267.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,12,reading,1766399871884.0,1766399875065.0,3181.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,13,chat,1766399875065.0,1766400034561.0,159496.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,14,reading,1766400034561.0,1766400034633.0,72.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,15,chat,1766400034633.0,1766400036049.0,1416.0
5e83425144753905a3a17ad8,S0RsN8X0DUDMEDyIhgQU,16,reading,1766400036049.0,1766400731090.0,695041.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,0,reading,1766407161236.0,1766407172705.0,11469.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,1,chat,1766407172705.0,1766407175152.0,2447.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,2,video,1766407175152.0,1766407317525.0,142373.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,3,infographics,1766407317525.0,1766407321106.0,3581.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,4,reading,1766407321106.0,1766407321189.0,83.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,5,infographics,1766407321189.0,1766407340370.0,19181.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,6,audio,1766407340370.0,1766407343854.0,3484.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,7,chat,1766407343854.0,1766407355707.0,11853.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,8,reading,1766407355707.0,1766407357123.0,1416.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,9,chat,1766407357123.0,1766407408090.0,50967.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,10,reading,1766407408090.0,1766407409956.0,1866.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,11,chat,1766407409956.0,1766407426473.0,16517.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,12,reading,1766407426473.0,1766407437891.0,11418.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,13,chat,1766407437891.0,1766407441390.0,3499.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,14,reading,1766407441390.0,1766408121868.0,680478.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,15,chat,1766408121868.0,1766408122332.0,464.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,16,infographics,1766408122332.0,1766408122468.0,136.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,17,reading,1766408122468.0,1766408122901.0,433.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,18,infographics,1766408122901.0,1766408123568.0,667.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,19,reading,1766408123568.0,1766408222573.0,99005.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,20,infographics,1766408222573.0,1766408223284.0,711.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,21,chat,1766408223284.0,1766408280107.0,56823.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,22,reading,1766408280107.0,1766408280241.0,134.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,23,chat,1766408280241.0,1766408280540.0,299.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,24,reading,1766408280540.0,1766408281008.0,468.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,25,chat,1766408281008.0,1766408473531.0,192523.0
5e999a581e025f1cfd5e7090,ZcGlYrnGNXwVDg4CGitT,26,reading,1766408473531.0,1766408499311.0,25780.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,0,reading,1766393383167.0,1766393753891.0,370724.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,1,chat,1766393753891.0,1766393757109.0,3218.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,2,audio,1766393757109.0,1766393901435.0,144326.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,3,infographics,1766393901435.0,1766393912699.0,11264.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,4,video,1766393912699.0,1766394044301.0,131602.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,5,chat,1766394044301.0,1766394248271.0,203970.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,6,reading,1766394248271.0,1766394248420.0,149.0
5ea9cc9195f36c126a27d0a7,X5JJzlgugqu87nJAyj34,7,chat,1766394248420.0,1766394712422.0,464002.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,0,reading,1766233036408.0,1766233100952.0,64544.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,1,chat,1766233100952.0,1766233102171.0,1219.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,2,audio,1766233102171.0,1766233113591.0,11420.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,3,reading,1766233113591.0,1766233156418.0,42827.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,4,audio,1766233156418.0,1766233156426.0,8.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,5,reading,1766233156426.0,1766233220866.0,64440.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,6,audio,1766233220866.0,1766233222130.0,1264.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,7,infographics,1766233222130.0,1766233234521.0,12391.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,8,chat,1766233234521.0,1766233292758.0,58237.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,9,reading,1766233292758.0,1766233293054.0,296.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,10,chat,1766233293054.0,1766233297796.0,4742.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,11,audio,1766233297796.0,1766233300721.0,2925.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,12,reading,1766233300721.0,1766233347365.0,46644.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,13,audio,1766233347365.0,1766233349777.0,2412.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,14,chat,1766233349777.0,1766233450326.0,100549.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,15,reading,1766233450326.0,1766233453012.0,2686.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,16,chat,1766233453012.0,1766233454413.0,1401.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,17,video,1766233454413.0,1766233459553.0,5140.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,18,reading,1766233459553.0,1766233583835.0,124282.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,19,video,1766233583835.0,1766233586757.0,2922.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,20,infographics,1766233586757.0,1766233588640.0,1883.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,21,reading,1766233588640.0,1766233659471.0,70831.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,22,infographics,1766233659471.0,1766233663431.0,3960.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,23,reading,1766233663431.0,1766233668540.0,5109.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,24,infographics,1766233668540.0,1766233670347.0,1807.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,25,chat,1766233670347.0,1766233670783.0,436.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,26,reading,1766233670783.0,1766233676117.0,5334.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,27,chat,1766233676117.0,1766234011708.0,335591.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,28,reading,1766234011708.0,1766234012344.0,636.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,29,chat,1766234012344.0,1766234225087.0,212743.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,30,reading,1766234225087.0,1766234231664.0,6577.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,31,chat,1766234231664.0,1766234260172.0,28508.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,32,reading,1766234260172.0,1766234260714.0,542.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,33,chat,1766234260714.0,1766234660637.0,399923.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,34,reading,1766234660637.0,1766234688104.0,27467.0
5eb7c006b839846ea7a24178,ASH0R0O6bfOtJuGTcX0n,35,chat,1766234688104.0,1766234995080.0,306976.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,0,reading,1766369283472.0,1766369283801.0,329.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,1,chat,1766369283801.0,1766369290041.0,6240.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,2,reading,1766369290041.0,1766369293708.0,3667.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,3,chat,1766369293708.0,1766369300281.0,6573.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,4,reading,1766369300281.0,1766369561075.0,260794.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,5,chat,1766369561075.0,1766369564096.0,3021.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,6,reading,1766369564096.0,1766369632332.0,68236.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,7,chat,1766369632332.0,1766369634235.0,1903.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,8,reading,1766369634235.0,1766369719182.0,84947.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,9,chat,1766369719182.0,1766369719214.0,32.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,10,reading,1766369719214.0,1766369747512.0,28298.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,11,chat,1766369747512.0,1766369748010.0,498.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,12,reading,1766369748010.0,1766369818549.0,70539.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,13,chat,1766369818549.0,1766369827346.0,8797.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,14,reading,1766369827346.0,1766369834333.0,6987.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,15,chat,1766369834333.0,1766369838764.0,4431.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,16,reading,1766369838764.0,1766370021517.0,182753.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,17,chat,1766370021517.0,1766370025949.0,4432.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,18,reading,1766370025949.0,1766370133200.0,107251.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,19,chat,1766370133200.0,1766370134992.0,1792.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,20,reading,1766370134992.0,1766370157632.0,22640.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,21,chat,1766370157632.0,1766370169084.0,11452.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,22,reading,1766370169084.0,1766370233266.0,64182.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,23,chat,1766370233266.0,1766370241331.0,8065.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,24,reading,1766370241331.0,1766370301330.0,59999.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,25,chat,1766370301330.0,1766370308070.0,6740.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,26,reading,1766370308070.0,1766370352102.0,44032.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,27,chat,1766370352102.0,1766370354293.0,2191.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,28,reading,1766370354293.0,1766370381330.0,27037.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,29,chat,1766370381330.0,1766370385696.0,4366.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,30,reading,1766370385696.0,1766370388848.0,3152.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,31,chat,1766370388848.0,1766370392152.0,3304.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,32,reading,1766370392152.0,1766370399387.0,7235.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,33,chat,1766370399387.0,1766370400134.0,747.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,34,reading,1766370400134.0,1766370553445.0,153311.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,35,chat,1766370553445.0,1766370555451.0,2006.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,36,reading,1766370555451.0,1766370591568.0,36117.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,37,chat,1766370591568.0,1766370595021.0,3453.0
5f0e1fecdc728111e1f7d093,Dd13CgWILpfxSs7fhRUU,38,reading,1766370595021.0,1766370744390.0,149369.0
5f42a27e49962e4a7045a7b0,P2BIsTYbNf5vbwlbjL57,0,reading,1766421277579.0,1766422746705.0,1469126.0
5f4ae7cb6b68b56c2acb12c8,156ITSNqPsuY5IfL2Zbo,0,reading,1766170542149.0,1766171894975.0,1352826.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,0,reading,1766443348904.0,1766443357342.0,8438.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,1,chat,1766443357342.0,1766443358819.0,1477.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,2,video,1766443358819.0,1766443489331.0,130512.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,3,audio,1766443489331.0,1766443608734.0,119403.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,4,infographics,1766443608734.0,1766443616442.0,7708.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,5,reading,1766443616442.0,1766443619716.0,3274.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,6,infographics,1766443619716.0,1766443621521.0,1805.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,7,chat,1766443621521.0,1766443627007.0,5486.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,8,reading,1766443627007.0,1766443631051.0,4044.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,9,chat,1766443631051.0,1766443654046.0,22995.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,10,reading,1766443654046.0,1766443658417.0,4371.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,11,chat,1766443658417.0,1766443658466.0,49.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,12,reading,1766443658466.0,1766443658684.0,218.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,13,chat,1766443658684.0,1766443660001.0,1317.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,14,reading,1766443660001.0,1766443661353.0,1352.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,15,chat,1766443661353.0,1766443844025.0,182672.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,16,reading,1766443844025.0,1766444398834.0,554809.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,17,chat,1766444398834.0,1766444505008.0,106174.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,18,reading,1766444505008.0,1766444505374.0,366.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,19,chat,1766444505374.0,1766444505458.0,84.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,20,reading,1766444505458.0,1766444505859.0,401.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,21,chat,1766444505859.0,1766444639940.0,134081.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,22,reading,1766444639940.0,1766444640991.0,1051.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,23,chat,1766444640991.0,1766444641508.0,517.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,24,reading,1766444641508.0,1766444641825.0,317.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,25,chat,1766444641825.0,1766444758459.0,116634.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,26,reading,1766444758459.0,1766444762035.0,3576.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,27,chat,1766444762035.0,1766444777424.0,15389.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,28,reading,1766444777424.0,1766444781505.0,4081.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,29,chat,1766444781505.0,1766444788898.0,7393.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,30,reading,1766444788898.0,1766444789151.0,253.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,31,chat,1766444789151.0,1766444789250.0,99.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,32,reading,1766444789250.0,1766444818575.0,29325.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,33,chat,1766444818575.0,1766444823914.0,5339.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,34,reading,1766444823914.0,1766444825816.0,1902.0
5f6e76757befe43b22307387,u70agQP99KnkPaoXG1qq,35,chat,1766444825816.0,1766444973816.0,148000.0
5f95e7c5e49c564a01f040aa,y32v6LefUczxAxklLE6I,0,reading,1766191311937.0,1766197146571.0,5834634.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,0,reading,1766379660069.0,1766380574929.0,914860.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,1,chat,1766380574929.0,1766380575591.0,662.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,2,infographics,1766380575591.0,1766380630975.0,55384.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,3,audio,1766380630975.0,1766380732809.0,101834.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,4,video,1766380732809.0,1766380862090.0,129281.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,5,chat,1766380862090.0,1766380906266.0,44176.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,6,reading,1766380906266.0,1766380912534.0,6268.0
5ff454f2f0b5ed607169fba6,ZXLJBbZzYuR2Oi9BJy1u,7,chat,1766380912534.0,1766381004938.0,92404.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,0,reading,1766401367466.0,1766401372715.0,5249.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,1,chat,1766401372715.0,1766401375282.0,2567.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,2,infographics,1766401375282.0,1766401393365.0,18083.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,3,chat,1766401393365.0,1766401403756.0,10391.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,4,reading,1766401403756.0,1766401431357.0,27601.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,5,chat,1766401431357.0,1766401491808.0,60451.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,6,reading,1766401491808.0,1766401769739.0,277931.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,7,chat,1766401769739.0,1766401769802.0,63.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,8,reading,1766401769802.0,1766401770986.0,1184.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,9,chat,1766401770986.0,1766401892975.0,121989.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,10,reading,1766401892975.0,1766401894686.0,1711.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,11,chat,1766401894686.0,1766402122155.0,227469.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,12,reading,1766402122155.0,1766402173730.0,51575.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,13,chat,1766402173730.0,1766402174145.0,415.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,14,reading,1766402174145.0,1766402175661.0,1516.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,15,chat,1766402175661.0,1766402176245.0,584.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,16,audio,1766402176245.0,1766402179544.0,3299.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,17,reading,1766402179544.0,1766402223648.0,44104.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,18,audio,1766402223648.0,1766402375462.0,151814.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,19,reading,1766402375462.0,1766402376999.0,1537.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,20,audio,1766402376999.0,1766402396079.0,19080.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,21,reading,1766402396079.0,1766402593858.0,197779.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,22,audio,1766402593858.0,1766402669898.0,76040.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,23,reading,1766402669898.0,1766402707006.0,37108.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,24,audio,1766402707006.0,1766402836873.0,129867.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,25,reading,1766402836873.0,1766403189194.0,352321.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,26,audio,1766403189194.0,1766403189617.0,423.0
601ac0440ae554365a73246b,kId0faSYfh5slBl0AKmj,27,reading,1766403189617.0,1766403693494.0,503877.0
60673bc6496cefa66a61e737,RFahYgKlNHbvtaFtHVTs,0,reading,1766400973117.0,1766402478012.0,1504895.0
